response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
20.0036,1.1146,0.0049,0.0000,2.7487,16.1403,200,120.7648
20.0036,0.1509,0.0049,0.0057,1.5339,18.3131,200,120.7649
20.0035,0.1721,0.0047,0.0086,1.7909,18.0318,200,120.7651
20.0035,0.3916,0.0046,0.0233,2.0315,17.5570,200,120.7652
20.0035,0.4200,0.0046,0.0172,2.6350,16.9312,200,120.7653
20.0002,2.2847,0.0014,0.0001,6.6009,11.1145,200,120.7751
20.0002,0.3843,0.0004,0.0199,2.2574,17.3385,200,120.7761
20.0006,1.1748,0.0007,0.0000,4.4662,14.3595,200,120.7758
20.0006,1.0023,0.0007,0.0142,2.7789,16.2052,200,120.7759
20.0006,0.6836,0.0006,0.0463,9.2189,10.0518,200,120.7760
20.0001,0.1924,0.0011,0.0144,1.7845,18.0089,200,120.7802
20.0001,0.0528,0.0005,0.0000,1.8950,18.0523,200,120.7809
20.0003,0.1903,0.0006,0.0159,3.7363,16.0578,200,120.7808
20.0005,0.1159,0.0003,0.0092,1.6717,18.2037,200,120.7810
20.0002,0.1573,0.0012,0.0069,2.7404,17.0955,200,120.7817
20.0002,0.1551,0.0006,0.0086,1.4341,18.4024,200,120.7822
20.0007,0.0587,0.0079,0.0000,2.4169,17.5250,200,120.7858
20.0018,0.0636,0.0080,0.0001,1.8673,18.0708,200,120.7852
20.0014,0.9881,0.0080,0.0181,2.9625,16.0327,200,120.7856
20.0026,0.0509,0.0003,0.0000,2.1269,17.8246,200,120.7933
20.0042,3.9935,0.0000,0.0001,5.5792,10.4313,200,120.7922
20.0041,0.1501,0.0014,0.0175,1.7710,18.0656,200,120.7924
20.0037,0.1486,0.0008,0.0172,2.2968,17.5409,200,120.7929
20.0037,1.1434,0.0007,0.0000,2.5778,16.2825,200,120.7932
20.0025,0.0507,0.0013,0.0000,1.7773,18.1744,200,120.8023
20.0003,1.3099,0.0011,0.0000,3.1344,15.5559,200,120.8175
20.0034,1.3915,0.0013,0.0000,2.7706,15.8412,200,120.8153
20.0026,0.4124,0.0002,0.0538,13.6682,5.8681,200,120.8163
20.0012,1.1686,0.0001,0.0000,1.4911,17.3416,200,120.8232
20.0061,0.3638,0.0011,0.0196,2.2283,17.3943,200,120.8189
20.0045,0.0840,0.0011,0.0015,5.9914,13.9276,200,120.8207
20.0033,0.0787,0.0013,0.0054,2.0448,17.8744,200,120.8220
20.0023,0.9555,0.0003,0.0138,1.6760,17.3569,200,120.8231
20.0006,1.1152,0.0016,0.0000,2.5356,16.3498,200,120.8289
20.0016,0.4208,0.0028,0.0334,1.7289,17.8184,200,120.8284
20.0013,1.3428,0.0024,0.0000,2.0470,16.6114,200,120.8288
20.0023,0.4661,0.0023,0.0519,3.3424,16.1419,200,120.8308
20.0007,0.4162,0.0000,0.0334,2.5115,17.0395,200,120.8330
20.0011,0.1815,0.0004,0.0058,1.8363,17.9775,200,120.8329
20.0010,1.1023,0.0010,0.0000,1.5726,17.3260,200,120.8339
20.0002,0.6852,0.0034,0.0863,2.6166,16.6120,200,120.8373
20.0002,0.4524,0.0011,0.0510,2.9580,16.5388,200,120.8455
20.0003,6.1995,0.0006,0.0001,1.9452,11.8555,200,120.8461
20.0001,0.0955,0.0013,0.0167,2.1600,17.7279,200,120.8478
20.0004,0.1309,0.0004,0.0054,3.7985,16.0656,200,120.8508
20.0017,0.0936,0.0011,0.0163,3.0666,16.8251,200,120.8501
20.0012,2.8615,0.0006,0.0001,2.0252,15.1144,200,120.8507
20.0009,0.4560,0.0000,0.0540,5.2028,14.2881,200,120.8525
20.0025,1.0644,0.0015,0.0000,2.1562,16.7818,200,120.8515
20.0008,0.9461,0.0028,0.0008,15.3646,3.6893,200,120.8564
20.0023,0.4650,0.0043,0.0426,2.4144,17.0801,200,120.8555
20.0017,1.1343,0.0036,0.0000,3.9523,14.9150,200,120.8563
20.0017,0.1272,0.0039,0.0122,4.7085,15.1537,200,120.8594
20.0012,1.1536,0.0033,0.0001,18.5829,0.2646,200,120.8601
20.0002,1.7617,0.0021,0.0001,1.5822,16.6562,200,120.8665
20.0043,0.9324,0.0031,0.0073,6.7160,12.3484,200,120.8630
20.0037,1.3123,0.0025,0.0000,6.2144,12.4770,200,120.8637
20.0039,0.1760,0.0018,0.0229,1.7011,18.1039,200,120.8638
20.0025,0.1362,0.0063,0.0079,2.0155,17.8429,200,120.8701
20.0002,0.6385,0.0013,0.0855,1.8285,17.4477,200,120.8851
20.0002,0.1203,0.0011,0.0070,1.6525,18.2204,200,120.8870
20.0004,0.1190,0.0010,0.0070,4.4951,15.3793,200,120.8883
20.0010,0.7717,0.0010,0.0219,2.1781,17.0293,200,120.8907
20.0029,1.0600,0.0010,0.0000,1.8986,17.0443,200,120.8895
20.0022,1.1315,0.0008,0.0001,3.4655,15.4051,200,120.8919
20.0030,0.2307,0.0011,0.0161,1.6773,18.0789,200,120.8950
20.0015,0.4865,0.0014,0.0265,3.4705,16.0179,200,120.9096
20.0068,0.2211,0.0010,0.0158,2.0126,17.7572,200,120.9050
20.0046,0.2079,0.0010,0.0108,16.8219,2.9640,200,120.9074
20.0039,0.7781,0.0009,0.0366,2.7209,16.4683,200,120.9086
20.0010,0.1028,0.0009,0.0057,5.0958,14.7966,200,120.9116
20.0002,0.5299,0.0010,0.0505,2.7575,16.6623,200,120.9252
20.0002,18.1066,0.0009,0.0001,1.6868,0.2067,200,120.9285
20.0030,1.1344,0.0008,0.0000,2.1015,16.7670,200,120.9263
20.0021,0.5286,0.0010,0.0497,1.7579,17.6658,200,120.9274
20.0033,0.2292,0.0009,0.0215,1.7934,17.9592,200,120.9295
20.0024,0.4701,0.0009,0.0222,2.1783,17.3317,200,120.9306
20.0050,0.1404,0.0009,0.0095,1.9831,17.8720,200,120.9328
20.0043,0.5063,0.0008,0.0210,13.6122,5.8647,200,120.9398
20.0008,0.5813,0.0010,0.0818,9.3465,9.9911,200,120.9461
20.0010,0.5674,0.0009,0.0891,1.7448,17.5996,200,120.9482
20.0050,0.5636,0.0008,0.0862,7.4171,11.9381,200,120.9493
20.0042,0.5634,0.0010,0.0904,2.3308,17.0195,200,120.9503
20.0003,0.7922,0.0008,0.0216,2.0451,17.1414,200,120.9558
20.0026,0.4183,0.0009,0.0358,2.7126,16.8360,200,120.9537
20.0017,0.5012,0.0009,0.0497,4.3496,15.1011,200,120.9548
20.0006,0.2421,0.0009,0.0244,1.5733,18.1607,200,120.9568
20.0004,1.1342,0.0008,0.0000,3.4025,15.4636,200,120.9579
20.0007,0.4750,0.0009,0.0330,16.0584,3.4342,200,120.9589
20.0009,0.6230,0.0010,0.0273,3.0151,16.3355,200,120.9602
20.0005,0.2376,0.0008,0.0245,9.3863,10.3521,200,120.9613
20.0004,0.5520,0.0009,0.0899,2.0850,17.2735,200,120.9637
20.0006,15.3873,0.0009,0.0000,2.1886,2.4247,200,120.9647
20.0003,0.1200,0.0010,0.0133,2.0498,17.8171,200,120.9819
20.0059,0.7350,0.0012,0.0133,2.6826,16.5751,200,120.9872
20.0047,0.5950,0.0009,0.0271,16.3461,3.0365,200,120.9886
20.0037,0.5626,0.0009,0.0578,3.8181,15.5651,200,120.9897
20.0003,0.6924,0.0008,0.0334,2.7574,16.5171,200,120.9976
20.0051,0.1323,0.0008,0.0161,3.6018,16.2548,200,120.9933
20.0042,0.5157,0.0010,0.0867,1.9110,17.4907,200,120.9943
20.0031,0.4605,0.0009,0.0497,2.4852,17.0077,200,120.9955
20.0021,0.1281,0.0009,0.0170,1.3827,18.4743,200,120.9966
20.0007,0.1469,0.0010,0.0225,3.5639,16.2673,200,121.0108
20.0033,9.7300,0.0009,0.0001,2.5482,7.7249,200,121.0087
20.0023,4.8210,0.0009,0.0001,7.0861,8.0951,200,121.0097
20.0024,0.7455,0.0009,0.0126,3.9785,15.2657,200,121.0130
20.0038,0.6228,0.0009,0.0486,2.2226,17.1097,200,121.0120
20.0066,0.1812,0.0036,0.0255,1.9557,17.8441,200,121.0165
20.0020,0.6040,0.0009,0.0495,1.8872,17.4614,200,121.0299
20.0044,1.1791,0.0009,0.0000,2.5576,16.2676,200,121.0387
20.0009,0.6058,0.0010,0.0339,1.6394,17.7218,200,121.0441
20.0008,0.7465,0.0009,0.0003,4.4990,14.7550,200,121.0466
20.0011,0.5458,0.0009,0.0303,2.6114,16.8137,200,121.0477
20.0002,0.6117,0.0009,0.0219,7.1120,12.2546,200,121.0509
20.0027,0.6029,0.0009,0.0324,2.0247,17.3426,200,121.0489
20.0019,0.5852,0.0009,0.0484,2.1100,17.2582,200,121.0499
20.0004,0.6104,0.0009,0.0218,1.5094,17.8588,200,121.0520
20.0004,1.1193,0.0009,0.0000,2.4096,16.4715,200,121.0540
20.0018,1.2199,0.0008,0.0001,2.8820,15.8998,200,121.0531
20.0005,0.7384,0.0009,0.0092,5.5899,13.6630,200,121.0551
20.0006,0.7374,0.0009,0.0091,2.2230,17.0310,200,121.0561
20.0023,2.0591,0.0008,0.0001,9.7803,8.1629,200,121.0572
20.0011,0.2406,0.0011,0.0479,2.7306,16.9819,200,121.0605
20.0023,0.2395,0.0008,0.0479,2.0645,17.6504,200,121.0617
20.0002,1.4164,0.0009,0.0000,1.8801,16.7037,200,121.0664
20.0009,0.2426,0.0010,0.0489,9.0725,10.6368,200,121.0712
20.0010,0.1504,0.0009,0.0299,3.7892,16.0315,200,121.0736
20.0004,0.5965,0.0009,0.0036,3.8751,15.5252,200,121.0850
20.0022,0.1402,0.0009,0.0297,1.3754,18.4568,200,121.0839
20.0048,1.3650,0.0008,0.0001,1.9687,16.6709,200,121.0860
20.0036,1.5753,0.0009,0.0001,2.2222,16.2060,200,121.0904
20.0009,0.1458,0.0009,0.0388,1.5879,18.2285,200,121.0980
20.0017,0.5595,0.0010,0.0219,16.8189,2.6014,200,121.1029
20.0061,0.2901,0.0008,0.0265,4.2583,15.4313,200,121.1062
20.0052,0.8112,0.0009,0.0000,2.2135,16.9805,200,121.1071
20.0043,1.0777,0.0009,0.0000,2.1560,16.7705,200,121.1082
20.0024,0.6317,0.0009,0.0252,1.9621,17.3834,200,121.1127
20.0052,0.6407,0.0010,0.0117,2.4205,16.9323,200,121.1188
20.0035,0.1823,0.0059,0.0540,2.9785,16.7886,200,121.1262
20.0008,0.7608,0.0009,0.0000,2.4150,16.8250,200,121.1323
20.0010,0.1506,0.0009,0.0367,5.3530,14.4607,200,121.1333
20.0002,0.2655,0.0011,0.0222,1.9546,17.7579,200,121.1354
20.0016,1.6360,0.0008,0.0000,2.6101,15.7555,200,121.1344
20.0028,0.1765,0.0011,0.0488,1.8089,17.9686,200,121.1377
20.0004,0.7498,0.0010,0.0000,4.9534,14.2972,200,121.1491
20.0009,0.6009,0.0009,0.0074,2.7941,16.5986,200,121.1631
20.0010,0.6174,0.0009,0.0111,2.3434,17.0291,200,121.1642
20.0010,0.2253,0.0009,0.0316,3.9292,15.8148,200,121.1653
20.0008,0.6116,0.0009,0.0140,2.4352,16.9400,200,121.1668
20.0002,0.7723,0.0009,0.0000,2.5213,16.7066,200,121.1700
20.0028,0.2331,0.0009,0.0236,1.9858,17.7603,200,121.1679
20.0019,0.2320,0.0009,0.0222,3.7531,15.9947,200,121.1689
20.0003,0.2289,0.0009,0.0234,3.2627,16.4853,200,121.1724
20.0023,1.2146,0.0013,0.0000,2.1176,16.6701,200,121.1710
20.0028,0.2191,0.0066,0.0298,1.3946,18.3593,200,121.1734
20.0022,0.5860,0.0026,0.0198,5.3201,14.0762,200,121.1857
20.0014,0.5598,0.0010,0.0154,7.0471,12.3791,200,121.1947
20.0003,0.2628,0.0008,0.0395,1.8980,17.8000,200,121.2038
20.0074,0.3100,0.0009,0.0869,1.6987,17.9119,200,121.1978
20.0036,0.3017,0.0010,0.0031,2.3957,17.3030,200,121.2026
20.0003,0.2991,0.0009,0.0015,8.2085,11.4912,200,121.2070
20.0035,0.2228,0.0009,0.0394,1.7167,18.0247,200,121.2048
20.0034,0.2394,0.0009,0.0218,18.3396,1.4026,200,121.2059
20.0064,1.3254,0.0008,0.0001,2.2563,16.4246,200,121.2102
20.0097,0.5677,0.0009,0.0165,2.7640,16.6615,200,121.2080
20.0097,1.4266,0.0010,0.0000,2.5667,16.0164,200,121.2091
20.0014,0.5625,0.0011,0.0062,1.8512,17.5814,200,121.2244
20.0077,0.2879,0.0009,0.0883,1.7939,17.8377,200,121.2200
20.0184,0.5702,0.0009,0.0111,2.4266,17.0105,200,121.2112
20.0184,0.9626,0.0008,0.0000,3.9205,15.1352,200,121.2123
20.0184,0.3024,0.0008,0.0895,2.3203,17.3061,200,121.2133
20.0183,0.2985,0.0009,0.0858,5.6867,13.9474,200,121.2143
20.0171,0.2962,0.0010,0.0853,15.9222,3.7133,200,121.2165
20.0170,0.5638,0.0010,0.0111,6.1528,13.2893,200,121.2177
20.0168,0.2889,0.0009,0.0879,3.3348,16.3052,200,121.2189
20.0160,0.2867,0.0009,0.0873,9.0882,10.5537,200,121.2211
20.0159,1.1256,0.0009,0.0000,3.1301,15.7601,200,121.2222
20.0004,0.2664,0.0009,0.0862,1.4176,18.2303,200,121.2561
20.0029,0.2675,0.0011,0.0858,3.4519,16.1977,200,121.2548
20.0006,0.2010,0.0009,0.0465,1.7206,18.0325,200,121.2582
20.0010,0.5179,0.0009,0.0079,3.8765,15.5986,200,121.2671
20.0098,0.2534,0.0010,0.0849,2.5396,17.1318,200,121.2593
20.0086,0.4791,0.0009,0.0285,2.7766,16.7244,200,121.2617
20.0087,0.3593,0.0009,0.0005,4.0970,15.5519,200,121.2649
20.0086,0.5325,0.0010,0.0045,3.0684,16.4032,200,121.2659
20.0009,0.3545,0.0009,0.0540,2.4946,17.0979,200,121.2748
20.0111,0.3251,0.0010,0.0301,2.5024,17.1536,200,121.2681
20.0111,0.3210,0.0010,0.0325,3.7444,15.9131,200,121.2692
20.0111,0.3197,0.0010,0.0327,1.6006,18.0580,200,121.2703
20.0110,0.3800,0.0009,0.0326,3.5040,16.0943,200,121.2715
20.0109,0.3791,0.0009,0.0325,2.5467,17.0527,200,121.2726
20.0109,0.4846,0.0010,0.0127,6.1694,13.3442,200,121.2737
20.0051,0.5181,0.0010,0.0081,1.8340,17.6449,200,121.2874
20.0214,0.3707,0.0010,0.0349,5.7557,13.8601,200,121.2781
20.0215,0.5037,0.0010,0.0099,1.6349,17.8730,200,121.2792
20.0214,0.4625,0.0008,0.0265,5.7931,13.7393,200,121.2804
20.0215,0.5161,0.0008,0.0054,4.5777,14.9223,200,121.2814
20.0177,10.9442,0.0009,0.0001,1.8124,7.2610,200,121.2862
20.0116,0.3825,0.0009,0.0375,3.6599,15.9317,200,121.3031
20.0143,0.4428,0.0011,0.0252,5.1687,14.3776,200,121.3016
20.0007,0.4885,0.0008,0.0024,2.6951,16.8147,200,121.3231
20.0039,0.3562,0.0010,0.0075,1.7991,17.8411,200,121.3209
20.0008,0.8966,0.0009,0.0000,6.0583,13.0458,200,121.3250
20.0038,8.1368,0.0008,0.0001,1.9149,9.9519,200,121.3221
20.0020,0.3943,0.0008,0.0170,2.0273,17.5634,200,121.3240
20.0011,0.6935,0.0010,0.0001,6.0043,13.3032,200,121.3260
20.0011,0.4743,0.0009,0.0016,4.3679,15.1573,200,121.3272
20.0011,0.3613,0.0009,0.0286,2.0878,17.5234,200,121.3353
20.0080,0.3638,0.0008,0.0308,3.0573,16.5561,200,121.3294
20.0081,0.3612,0.0009,0.0315,3.5643,16.0511,200,121.3313
20.0081,0.3568,0.0008,0.0341,19.3893,0.2279,200,121.3324
20.0082,0.3642,0.0008,0.0277,1.8227,17.7936,200,121.3334
20.0083,0.4238,0.0008,0.0119,1.5185,18.0541,200,121.3344
20.0003,0.4178,0.0008,0.0098,6.2377,13.3350,200,121.3437
20.0003,0.3598,0.0008,0.0212,16.4615,3.1578,200,121.3447
20.0109,0.3560,0.0008,0.0315,3.7438,15.8797,200,121.3365
20.0111,0.3541,0.0008,0.0320,2.6689,16.9562,200,121.3374
20.0110,0.5631,0.0009,0.0000,2.4175,17.0304,200,121.3385
20.0110,0.4619,0.0010,0.0016,5.8475,13.6999,200,121.3395
20.0110,0.3608,0.0009,0.0241,3.2800,16.3462,200,121.3407
20.0100,0.3618,0.0008,0.0212,3.3526,16.2744,200,121.3427
20.0004,0.3380,0.0008,0.0320,2.5694,17.0611,200,121.3536
20.0172,0.3599,0.0008,0.0239,2.1659,17.4675,200,121.3417
20.0188,0.4049,0.0009,0.0192,2.0990,17.4957,200,121.3457
20.0178,0.3606,0.0008,0.0173,12.6030,7.0369,200,121.3478
20.0164,3.6302,0.0010,0.0000,1.9633,14.4229,200,121.3503
20.0163,0.3930,0.0009,0.0251,2.5851,17.0130,200,121.3514
20.0162,0.8695,0.0009,0.0000,1.6807,17.4660,200,121.3525
20.0088,0.8738,0.0009,0.0000,2.5930,16.5420,200,121.3613
20.0265,0.3577,0.0009,0.0212,3.4935,16.1541,200,121.3467
20.0262,0.4561,0.0013,0.0032,11.5783,7.9886,200,121.3546
20.0256,0.4078,0.0009,0.0074,3.2474,16.3629,200,121.3561
20.0257,0.4051,0.0009,0.0091,3.4484,16.1631,200,121.3571
20.0257,0.6493,0.0008,0.0001,5.1929,14.1834,200,121.3581
20.0259,0.4452,0.0009,0.0091,5.2337,14.3379,200,121.3591
20.0258,0.4487,0.0009,0.0048,3.6636,15.9087,200,121.3602
20.0106,0.3847,0.0009,0.0057,2.9306,16.6896,200,121.3811
20.0262,1.1520,0.0010,0.0000,1.8730,17.0010,200,121.3730
20.0237,0.3740,0.0023,0.0183,1.9176,17.7137,200,121.3775
20.0004,0.3635,0.0008,0.0181,9.0964,10.5223,200,121.4103
20.0040,0.3791,0.0012,0.0062,1.6808,17.9379,200,121.4078
20.0036,0.3828,0.0009,0.0013,3.7183,15.9012,200,121.4093
20.0064,0.5336,0.0009,0.0000,3.4508,16.0220,200,121.4125
20.0064,0.3450,0.0009,0.0126,11.0024,8.6463,200,121.4135
20.0063,0.3722,0.0009,0.0062,2.0575,17.5704,200,121.4146
20.0009,0.3527,0.0010,0.0181,2.5099,17.1203,200,121.4210
20.0054,0.4358,0.0008,0.0000,3.6135,15.9561,200,121.4177
20.0054,1.1394,0.0010,0.0000,5.0666,13.7993,200,121.4187
20.0052,0.3583,0.0009,0.0142,1.9659,17.6667,200,121.4199
20.0114,0.3572,0.0008,0.0182,4.4820,15.1540,200,121.4168
20.0106,0.3505,0.0012,0.0181,4.6425,14.9995,200,121.4232
20.0008,0.3347,0.0011,0.0111,1.5238,18.1313,200,121.4469
20.0007,0.3392,0.0010,0.0073,3.7284,15.9258,200,121.4563
20.0002,0.3703,0.0010,0.0015,6.9087,12.7197,200,121.4672
20.0013,0.3331,0.0010,0.0016,3.6575,16.0091,200,121.4684
20.0002,0.5149,0.0009,0.0000,1.6471,17.8381,200,121.4719
20.0030,0.3420,0.0010,0.0024,3.4199,16.2386,200,121.4696
20.0019,0.5368,0.0010,0.0000,1.9381,17.5269,200,121.4708
20.0002,0.9841,0.0009,0.0000,3.4690,15.5470,200,121.4729
20.0010,0.5207,0.0009,0.0000,16.9318,2.5485,200,121.4739
20.0008,0.7561,0.0008,0.0000,5.5758,13.6689,200,121.4762
20.0025,0.9704,0.0010,0.0000,6.4692,12.5628,200,121.4750
20.0061,4.3678,0.0009,0.0000,7.0122,8.6261,200,121.4772
20.0043,0.5281,0.0010,0.0001,1.9175,17.5585,200,121.4793
20.0004,0.3184,0.0010,0.0082,5.6033,14.0705,200,121.4871
20.0054,0.5233,0.0009,0.0000,5.2529,14.2292,200,121.4828
20.0045,15.6594,0.0009,0.0001,3.4124,0.9326,200,121.4839
20.0046,0.5161,0.0009,0.0001,1.8265,17.6618,200,121.4883
20.0041,0.4430,0.0009,0.0000,3.1391,16.4219,200,121.4893
20.0032,1.4413,0.0010,0.0000,3.3431,15.2187,200,121.4903
20.0006,0.9032,0.0008,0.0000,3.5762,15.5211,200,121.4950
20.0002,0.3161,0.0009,0.0022,2.3299,17.3519,200,121.5001
20.0038,0.4690,0.0009,0.0001,2.3329,17.2019,200,121.4970
20.0029,1.4290,0.0009,0.0001,15.6282,2.9456,200,121.4980
20.0020,0.3352,0.0009,0.0046,5.4648,14.1975,200,121.4990
20.0028,1.2368,0.0010,0.0000,2.5833,16.1827,200,121.5063
20.0087,0.9410,0.0009,0.0000,17.0500,2.0176,200,121.5012
20.0077,0.7435,0.0008,0.0000,6.1950,13.0692,200,121.5023
20.0061,0.5017,0.0009,0.0009,6.2717,13.2318,200,121.5044
20.0030,0.4596,0.0008,0.0000,4.1084,15.4349,200,121.5137
20.0009,0.4198,0.0051,0.0001,3.5035,16.0775,200,121.5846
20.0002,0.7177,0.0014,0.0000,3.2866,15.9958,200,121.6108
20.0003,0.4428,0.0010,0.0001,4.8459,14.7115,200,121.6159
20.0043,0.4655,0.0009,0.0000,2.0772,17.4616,200,121.6124
20.0033,0.2366,0.0009,0.0000,3.1637,16.6030,200,121.6136
20.0060,0.4631,0.0010,0.0000,2.9053,16.6376,200,121.6147
20.0074,0.7358,0.0011,0.0000,9.1132,10.1583,200,121.6279
20.0086,0.4654,0.0108,0.0000,4.2516,15.2916,200,121.6367
20.0044,0.4355,0.0014,0.0000,2.9666,16.6022,200,121.6704
20.0049,1.3324,0.0010,0.0001,1.6560,17.0164,200,121.7095
20.0011,0.3335,0.0011,0.0000,3.6069,16.0606,200,121.7258
20.0009,7.2681,0.0008,0.0001,5.8351,6.8976,200,121.7296
20.0003,1.3176,0.0008,0.0000,1.7700,16.9126,200,121.7332
20.0023,0.8643,0.0009,0.0001,8.7052,10.4327,200,121.7318
20.0003,0.4140,0.0008,0.0002,2.1410,17.4451,200,121.7343
20.0004,0.0837,0.0011,0.0000,3.0011,16.9156,200,121.7767
20.0002,3.1701,0.0011,0.0001,2.6028,14.2272,200,124.4380
20.0002,2.0504,0.0011,0.0001,1.5424,16.4073,200,124.4510
20.0002,0.4328,0.0013,0.0001,2.0706,17.4966,200,124.5079
20.0002,3.7020,0.0012,0.0001,4.4153,11.8828,200,125.0125
20.0003,1.4027,0.0009,0.0001,1.5046,17.0929,200,125.0143
20.0002,1.1072,0.0011,0.0001,1.8057,17.0873,200,125.0157
20.0001,1.5829,0.0010,0.0001,2.4049,16.0122,200,125.0238
20.0004,1.1167,0.0009,0.0000,9.4170,9.4666,200,125.0251
20.0008,1.1704,0.0009,0.0001,2.2689,16.5613,200,125.0264
20.0012,0.3866,0.0009,0.0001,5.5746,14.0399,200,125.0310
20.0029,1.6604,0.0008,0.0001,2.6468,15.6957,200,125.0299
20.0002,2.2540,0.0009,0.0001,1.9531,15.7930,200,125.0374
20.0003,1.3610,0.0009,0.0000,1.8265,16.8128,200,125.0392
20.0002,0.8657,0.0012,0.0001,4.5492,14.5851,200,125.0591
20.0003,0.0729,0.0009,0.0001,1.7613,18.1660,200,125.0634
20.0005,4.2339,0.0001,0.0001,3.3493,12.4171,200,125.0694
20.0002,1.9065,0.0009,0.0001,1.5926,16.5009,200,125.0753
20.0002,3.6331,0.0009,0.0000,3.9027,12.4643,200,125.0798
20.0002,1.8119,0.0012,0.0000,1.7829,16.4054,200,125.1097
20.0002,4.9748,0.0011,0.0001,1.8078,13.2175,200,125.1243
20.0005,3.4955,0.0002,0.0000,1.6654,14.8395,200,125.1252
20.0010,0.4099,0.0009,0.0001,1.4340,18.1570,200,125.1262
20.0002,0.3239,0.0011,0.0001,2.3532,17.3230,200,125.1351
20.0002,0.4253,0.0010,0.0001,2.1256,17.4492,200,125.1427
20.0002,2.1551,0.0008,0.0001,2.4098,15.4352,200,125.1465
20.0006,2.5062,0.0011,0.0001,2.4632,15.0310,200,125.1482
20.0006,0.4026,0.0000,0.0001,2.6703,16.9273,200,125.1489
20.0004,1.2333,0.0010,0.0001,2.3782,16.3888,200,125.1498
20.0005,0.3977,0.0010,0.0001,2.5885,17.0141,200,125.1510
20.0004,1.4672,0.0009,0.0001,2.5113,16.0218,200,125.1522
20.0004,7.4391,0.0000,0.0001,10.1808,2.3804,200,125.1549
20.0004,0.4045,0.0008,0.0000,3.7673,15.8286,200,125.1566
20.0002,7.3491,0.0008,0.0000,3.3874,9.2635,200,125.1587
20.0002,1.1586,0.0009,0.0001,1.9865,16.8550,200,125.1647
20.0002,1.1506,0.0012,0.0000,2.8253,16.0242,200,125.2045
20.0002,0.8694,0.0000,0.0000,2.2320,16.8987,200,125.2077
20.0004,4.9185,0.0011,0.0001,1.8480,13.2337,200,125.2084
20.0008,1.8158,0.0006,0.0000,1.7542,16.4308,200,125.2090
20.0013,3.5864,0.0002,0.0001,1.4536,14.9609,200,125.2092
20.0002,2.5123,0.0009,0.0001,1.7526,15.7352,200,125.2124
20.0002,0.4267,0.0010,0.0000,2.0717,17.5018,200,125.2164
20.0003,0.6505,0.0010,0.0001,3.0511,16.2985,200,125.2179
20.0007,1.2302,0.0004,0.0001,10.2246,8.5459,200,125.2185
20.0003,0.6635,0.0012,0.0001,1.6150,17.7216,200,125.2364
20.0002,7.7502,0.0011,0.0001,2.0823,10.1676,200,125.2484
20.0002,0.1832,0.0014,0.0000,1.8548,17.9621,200,125.2638
20.0002,1.1407,0.0012,0.0000,5.2067,13.6528,200,125.2751
20.0002,6.5206,0.0012,0.0001,2.7892,10.6903,200,125.2941
20.0002,1.3562,0.0010,0.0001,3.5642,15.0797,200,125.3000
20.0003,0.3920,0.0011,0.0000,1.9343,17.6738,200,125.3107
20.0002,0.9158,0.0012,0.0000,9.7218,9.3626,200,125.3183
20.0002,0.1844,0.0012,0.0001,1.6450,18.1707,200,125.3334
20.0002,0.6489,0.0012,0.0000,6.9746,12.3766,200,125.3430
20.0002,4.1574,0.0012,0.0001,1.9249,13.9178,200,125.3658
20.0002,0.6508,0.0011,0.0001,1.7908,17.5584,200,125.4019
20.0001,1.1166,0.0011,0.0001,2.0945,16.7890,200,125.4264
20.0002,1.1659,0.0010,0.0000,17.2182,1.6159,200,125.4431
20.0002,3.2301,0.0009,0.0001,1.7714,14.9986,200,125.4485
20.0002,0.8758,0.0009,0.0000,5.8799,13.2444,200,125.4584
20.0002,0.4330,0.0010,0.0000,5.1720,14.3951,200,125.4718
20.0002,3.8737,0.0011,0.0001,2.0235,14.1029,200,125.4917
20.0002,2.0621,0.0009,0.0001,2.6406,15.2974,200,125.4958
20.0002,1.1289,0.0010,0.0001,1.7976,17.0736,200,125.5074
20.0008,4.0933,0.0009,0.0001,2.3762,13.5312,200,125.5089
20.0002,1.3863,0.0009,0.0001,2.7246,15.8892,200,125.5252
20.0002,1.8093,0.0010,0.0001,9.0607,9.1302,200,125.5558
20.0002,0.3290,0.0012,0.0001,1.9009,17.7701,200,125.5957
20.0002,4.1342,0.0011,0.0001,1.6198,14.2462,200,125.6096
20.0002,3.6371,0.0011,0.0001,1.4907,14.8724,200,125.6293
20.0015,1.8190,0.0010,0.0001,1.9935,16.1889,200,125.6309
20.0010,1.3850,0.0008,0.0001,8.9165,9.6994,200,125.6321
20.0009,0.2116,0.0010,0.0001,3.0518,16.7373,200,125.6341
20.0002,1.3853,0.0011,0.0000,1.9638,16.6510,200,125.6599
20.0002,5.8408,0.0011,0.0001,1.9528,12.2066,200,125.6926
20.0002,1.1397,0.0010,0.0001,4.1082,14.7521,200,125.7097
5.2400,0.3831,0.0029,0.0005,4.8563,0.0000,200,141.0549
20.0002,0.2146,0.0012,0.0001,1.7842,18.0012,200,126.7517
20.0003,1.3748,0.0005,0.0000,1.8947,16.7308,200,128.2280
20.0039,0.4507,0.0012,0.0001,9.0296,10.5234,200,132.4008
20.0002,0.3935,0.0014,0.0001,1.5436,18.0630,200,140.0265
20.0002,0.0713,0.0010,0.0000,1.3980,18.5308,200,140.0318
